TOTAL_BASES	EXPECTED_COVERED_BASES	LOWER_95%CI	UPPER_95%CI
85000000000.0	2476160278.5	2419198567.1	2823731891.7
86000000000.0	2476497748.7	2419305582.1	2829352615.9
87000000000.0	2476826940.0	2419408664.5	2834974680.6
88000000000.0	2477148152.4	2419507993.0	2840577341.5
89000000000.0	2477461671.9	2419603736.8	2846160689.2
90000000000.0	2477773013.8	2419696055.6	2851724812.8
91000000000.0	2478098087.2	2419785100.7	2857269800.1
92000000000.0	2478415889.0	2419871015.3	2862795737.5
93000000000.0	2478726661.5	2419953934.9	2868302710.4
94000000000.0	2479030636.3	2420033988.0	2873790803.3
95000000000.0	2479328034.8	2420111296.6	2879260099.6
96000000000.0	2479619069.0	2420185976.1	2884710682.3
97000000000.0	2479903941.9	2420258136.4	2890142633.4
98000000000.0	2480182847.9	2420327881.7	2895556034.5
99000000000.0	2480455973.2	2420395310.9	2900950966.4
