TOTAL_BASES	EXPECTED_COVERED_BASES	LOWER_95%CI	UPPER_95%CI
72000000000.0	2532639432.7	2483039936.5	2593716884.9
73000000000.0	2534565881.7	2484551057.7	2595986976.1
74000000000.0	2536444782.4	2486022532.4	2598202840.9
75000000000.0	2538277878.5	2487455896.0	2600366410.7
76000000000.0	2540066828.8	2488852605.9	2602479525.8
77000000000.0	2541813213.3	2490214046.3	2604543940.5
78000000000.0	2543518536.8	2491541532.9	2606561328.4
79000000000.0	2545184234.2	2492836316.7	2608533286.8
80000000000.0	2546813817.7	2494099588.4	2610461341.0
81000000000.0	2548408695.7	2495332481.7	2612346948.7
82000000000.0	2549967805.8	2496536076.6	2614191503.2
83000000000.0	2551492340.5	2497711402.8	2615996337.3
84000000000.0	2552983440.0	2498859442.4	2617762726.3
85000000000.0	2554442194.7	2499981132.6	2619491891.4
86000000000.0	2555869647.9	2501077368.1	2621185002.3
87000000000.0	2557266798.6	2502149004.1	2622843180.0
88000000000.0	2558634603.6	2503196857.5	2624467499.2
89000000000.0	2559973979.6	2504221709.8	2626059651.8
90000000000.0	2561285805.6	2505224308.7	2627620417.3
91000000000.0	2562570924.6	2506205369.8	2629150280.0
92000000000.0	2563830145.5	2507165578.4	2630650152.3
93000000000.0	2565064244.9	2508105591.2	2632120911.0
94000000000.0	2566273968.3	2509026037.6	2633563398.9
95000000000.0	2567460032.4	2509927521.3	2634978426.5
96000000000.0	2568623125.5	2510810621.1	2636366773.4
97000000000.0	2569763909.9	2511675893.0	2637729189.9
98000000000.0	2570883022.3	2512523870.5	2639066398.3
99000000000.0	2571981075.5	2513355066.2	2640379094.2
