TOTAL_BASES	EXPECTED_COVERED_BASES	LOWER_95%CI	UPPER_95%CI
80000000000.0	2595329967.4	2576966132.6	2664629327.6
81000000000.0	2596800330.1	2578346446.9	2666440191.3
82000000000.0	2598237255.0	2579695032.5	2668211820.2
83000000000.0	2599641871.8	2581012971.9	2669945488.6
84000000000.0	2601015260.0	2582301298.8	2671642415.6
85000000000.0	2602358451.2	2583561001.1	2673303768.1
86000000000.0	2603672432.2	2584793023.0	2674930663.7
87000000000.0	2604958147.1	2585998267.6	2676524173.3
88000000000.0	2606216499.7	2587177599.2	2678085323.6
89000000000.0	2607448355.7	2588331845.3	2679615099.1
90000000000.0	2608654544.4	2589461798.3	2681114444.5
91000000000.0	2609835860.9	2590568217.7	2682584266.6
92000000000.0	2610993068.0	2591651831.7	2684025436.3
93000000000.0	2612126897.1	2592713338.7	2685624229.0
94000000000.0	2613238050.7	2593753408.8	2687264873.4
95000000000.0	2614325222.3	2594772685.3	2688881086.1
96000000000.0	2615386700.7	2595771786.0	2690484643.4
97000000000.0	2616427539.4	2596751304.4	2692093702.1
98000000000.0	2617448335.2	2597711811.1	2693680290.0
99000000000.0	2618449662.1	2598653854.5	2695245002.5
