TOTAL_BASES	EXPECTED_COVERED_BASES	LOWER_95%CI	UPPER_95%CI
36000000000.0	2858705235.7	2829017130.6	2988431962.0
37000000000.0	2861052379.0	2830083560.2	2996043407.0
38000000000.0	2863293552.1	2831060402.1	3003509526.1
39000000000.0	2865257881.5	2831957261.6	3010836302.7
40000000000.0	2866873374.6	2832782530.8	3018029039.1
41000000000.0	2868405685.7	2833543563.0	3025092475.6
42000000000.0	2869861755.8	2834246819.5	3032030885.6
43000000000.0	2871247760.1	2834897992.5	3038848154.1
44000000000.0	2872569209.2	2835502109.6	3045547840.5
45000000000.0	2873831034.8	2836063622.7	3052133231.0
46000000000.0	2875037663.2	2836586482.8	3058607379.9
47000000000.0	2876193077.7	2837074204.8	3064973144.9
48000000000.0	2877300872.7	2837529922.2	3071233215.3
49000000000.0	2878364299.5	2837950845.3	3077390134.7
50000000000.0	2879386306.5	2838331437.1	3083446320.8
51000000000.0	2880369573.5	2838687538.2	3089469706.4
52000000000.0	2881316542.4	2839021193.5	3095529565.8
53000000000.0	2882241275.0	2839334244.7	3101496906.4
54000000000.0	2883191591.0	2839628353.4	3107373541.2
55000000000.0	2884111746.4	2839905021.2	3113161229.0
56000000000.0	2885019543.8	2840165607.6	3118861680.0
57000000000.0	2885958903.7	2840411345.3	3124476559.7
58000000000.0	2886871958.3	2840643353.8	3130007493.1
59000000000.0	2887759990.4	2840862651.4	3135456067.1
60000000000.0	2888624190.2	2841070165.6	3140823832.9
61000000000.0	2889465663.9	2841266742.8	3146112308.4
62000000000.0	2890285441.2	2841453156.1	3151322979.5
63000000000.0	2891084482.3	2841630112.5	3156457301.4
64000000000.0	2891863684.4	2841798259.9	3161516700.2
65000000000.0	2892623886.7	2841958192.5	3166502573.3
66000000000.0	2893365875.7	2842110456.0	3171416290.6
67000000000.0	2894090389.3	2842255552.0	3176259195.1
68000000000.0	2894798121.0	2842393942.5	3181032603.8
69000000000.0	2895489723.5	2842526053.3	3185737807.7
70000000000.0	2896066868.4	2842652277.1	3190376072.9
71000000000.0	2896616272.4	2842772976.9	3194948640.5
72000000000.0	2897152464.5	2842888488.1	3199456727.7
73000000000.0	2897675964.8	2842999121.5	3203901527.6
74000000000.0	2898187264.1	2843105165.0	3208284209.8
75000000000.0	2898686826.3	2843206885.5	3212641645.3
76000000000.0	2899175090.0	2843304531.2	3216975064.7
77000000000.0	2899652470.2	2843398332.4	3221249892.2
78000000000.0	2900119360.5	2843488503.6	3225467169.9
79000000000.0	2900576133.8	2843575244.6	3229627920.8
80000000000.0	2901023144.4	2843658741.3	3233733148.4
81000000000.0	2901460728.7	2843737609.1	3237783837.4
82000000000.0	2901889206.8	2843813119.2	3241780953.9
83000000000.0	2902308883.1	2843885920.6	3245725445.2
84000000000.0	2902720047.6	2843956153.3	3249618240.7
85000000000.0	2903122976.9	2844023948.6	3253460251.8
86000000000.0	2903517934.6	2844089429.1	3257252372.2
87000000000.0	2903905172.5	2844152709.9	3260995478.0
88000000000.0	2904284931.0	2844213899.0	3264690428.5
89000000000.0	2904657439.9	2844273097.7	3268338065.7
90000000000.0	2905022919.1	2844330401.1	3271939215.4
91000000000.0	2905381579.0	2844385898.8	3275494686.9
92000000000.0	2905733621.2	2844439674.7	3279005273.3
93000000000.0	2906079238.7	2844491808.3	3282471752.2
94000000000.0	2906418616.9	2844542374.0	3285894885.5
95000000000.0	2906751933.2	2844591442.3	3289275420.1
96000000000.0	2907079358.4	2844639079.5	3292614087.9
97000000000.0	2907401056.1	2844685348.2	3295911605.9
98000000000.0	2907717183.9	2844730307.6	3299168677.1
99000000000.0	2908027893.0	2844774013.5	3302385990.2
