TOTAL_BASES	EXPECTED_COVERED_BASES	LOWER_95%CI	UPPER_95%CI
38000000000.0	2659546531.2	2634208259.4	2673033456.3
39000000000.0	2664511893.9	2638712792.1	2678160932.8
40000000000.0	2669245987.5	2643005838.9	2683050406.2
41000000000.0	2673764596.1	2647101967.6	2687718078.3
42000000000.0	2678082100.0	2651014415.8	2692178712.4
43000000000.0	2682211627.8	2654755242.6	2696445789.8
44000000000.0	2686165190.3	2658335459.6	2700531645.5
45000000000.0	2689953796.7	2661765144.1	2704447588.3
46000000000.0	2693587556.6	2665053538.6	2708204004.5
47000000000.0	2697075770.6	2668206692.6	2711810450.9
48000000000.0	2700427008.9	2671217641.2	2715275735.3
49000000000.0	2703649182.2	2674110681.7	2718607989.1
50000000000.0	2706749603.8	2676892521.3	2721814730.6
51000000000.0	2709735044.5	2679569367.1	2724902922.1
52000000000.0	2712611782.5	2682146972.1	2727879019.9
53000000000.0	2715385647.4	2684630676.5	2730749019.9
54000000000.0	2718062059.0	2687025444.5	2733518497.8
55000000000.0	2720646063.2	2689335897.0	2736192645.0
56000000000.0	2723142363.6	2691566340.9	2738776301.5
57000000000.0	2725555349.8	2693720795.9	2741273985.3
58000000000.0	2727889123.5	2695803017.6	2743689918.1
59000000000.0	2730147521.5	2697816519.6	2746028049.9
60000000000.0	2732334136.6	2699764592.1	2748292079.9
61000000000.0	2734452337.3	2701650320.0	2750485476.6
62000000000.0	2736505284.1	2703476598.4	2752611495.4
63000000000.0	2738499878.2	2705246146.8	2754673194.5
64000000000.0	2740437818.3	2706961523.0	2756673449.6
65000000000.0	2742318754.7	2708597701.9	2758614967.8
66000000000.0	2744145166.0	2710053833.8	2760500299.2
67000000000.0	2745919388.9	2711463622.6	2762331848.5
68000000000.0	2747643628.7	2712829149.1	2764111884.9
69000000000.0	2749319968.0	2714152374.6	2765842551.9
70000000000.0	2750950375.4	2715435148.9	2767525875.7
71000000000.0	2752536713.0	2716679217.9	2769163772.8
72000000000.0	2754080743.7	2717886231.1	2770758115.1
73000000000.0	2755584137.6	2719057747.9	2772310807.1
74000000000.0	2757048478.0	2720195243.2	2773823227.5
75000000000.0	2758475266.9	2721300113.5	2775296923.4
76000000000.0	2759865930.6	2722373681.9	2776733363.4
77000000000.0	2761221823.7	2723417202.3	2778133942.7
78000000000.0	2762544234.1	2724431864.4	2779499988.0
79000000000.0	2763834386.8	2725418797.5	2780832761.0
80000000000.0	2765093447.8	2726379073.8	2782133462.9
81000000000.0	2766322527.7	2727313712.8	2783403237.6
82000000000.0	2767522684.7	2728223683.4	2784643175.3
83000000000.0	2768694927.7	2729109908.0	2785854315.6
84000000000.0	2769840219.4	2729973264.3	2787037650.3
85000000000.0	2770959478.6	2730814588.5	2788194126.2
86000000000.0	2772053582.8	2731634677.6	2789324647.5
87000000000.0	2773123370.7	2732434291.4	2790430078.4
88000000000.0	2774169643.9	2733214154.9	2791511245.1
89000000000.0	2775193169.3	2733974960.1	2792568937.8
90000000000.0	2776194680.7	2734717367.7	2793603912.9
91000000000.0	2777174880.8	2735442009.1	2794616894.6
92000000000.0	2778134442.5	2736149487.9	2795608576.6
93000000000.0	2779074010.9	2736840381.1	2796579623.8
94000000000.0	2779994204.4	2737515241.1	2797530673.7
95000000000.0	2780895616.2	2738174596.2	2798462337.7
96000000000.0	2781778815.3	2738818952.8	2799375202.6
97000000000.0	2782644348.3	2739448795.6	2800269831.8
98000000000.0	2783492739.9	2740064589.5	2801146766.3
99000000000.0	2784324494.4	2740666779.9	2802006526.1
